region1,wind,2015-01-03 08:00:00,0.0773
region1,wind,2015-01-03 09:00:00,0.0865
region1,wind,2015-01-03 10:00:00,0.2209
region1,wind,2015-01-03 11:00:00,0.1475
region1,wind,2015-01-03 12:00:00,0.7093
region1,wind,2015-01-03 13:00:00,0.4383
region1,wind,2015-01-03 14:00:00,0.5533
region1,wind,2015-01-03 15:00:00,0.8184
region1,wind,2015-01-03 16:00:00,0.3728
region1,wind,2015-01-03 17:00:00,0.684
region1,wind,2015-01-03 18:00:00,0.3171
region1,wind,2015-01-03 19:00:00,0.8393
region1,wind,2015-01-03 20:00:00,0.1655
region1,wind,2015-01-03 21:00:00,0.5638
region1,wind,2015-01-03 22:00:00,0.153
region1,wind,2015-01-03 23:00:00,0.2606
region1,wind,2015-01-04 00:00:00,0.7981
region1,wind,2015-01-04 01:00:00,0.1169
region1,wind,2015-01-04 02:00:00,0.0933
region1,wind,2015-01-04 03:00:00,0.3602
region1,wind,2015-01-04 04:00:00,0.5461
region1,wind,2015-01-04 05:00:00,0.6018
region1,wind,2015-01-04 06:00:00,0.8614
region1,wind,2015-01-04 07:00:00,0.5465
region1,wind,2015-01-04 08:00:00,0.5246
region1,wind,2015-01-04 09:00:00,0.2022
region1,wind,2015-01-04 10:00:00,0.5009
region1,wind,2015-01-04 11:00:00,0.4191
region1,wind,2015-01-04 12:00:00,0.3655
region1,wind,2015-01-04 13:00:00,0.6312
region1,wind,2015-01-04 14:00:00,0.1293
region1,wind,2015-01-04 15:00:00,0.3099
region1,wind,2015-01-04 16:00:00,0.385
region1,wind,2015-01-04 17:00:00,0.0684
region1,wind,2015-01-04 18:00:00,0.8805
region1,wind,2015-01-04 19:00:00,0.7881
region1,wind,2015-01-04 20:00:00,0.1214
region1,wind,2015-01-04 21:00:00,0.0931
region1,wind,2015-01-04 22:00:00,0.5779
region1,wind,2015-01-04 23:00:00,0.7761
region1,wind,2015-01-05 00:00:00,0.4697
region1,wind,2015-01-05 01:00:00,0.6252
region1,wind,2015-01-05 02:00:00,0.8817
region1,wind,2015-01-05 03:00:00,0.4165
region1,wind,2015-01-05 04:00:00,0.1252
region1,wind,2015-01-05 05:00:00,0.226
region1,wind,2015-01-05 06:00:00,0.3113
region1,wind,2015-01-05 07:00:00,0.2222
region1,wind,2015-01-05 08:00:00,0.2762
region1,wind,2015-01-05 09:00:00,0.2184
region1,wind,2015-01-05 10:00:00,0.1208
region1,wind,2015-01-05 11:00:00,0.142
region1,wind,2015-01-05 12:00:00,0.6278
region1,wind,2015-01-05 13:00:00,0.0829
region1,wind,2015-01-05 14:00:00,0.3876
region1,wind,2015-01-05 15:00:00,0.373
region1,wind,2015-01-05 16:00:00,0.6058
region1,wind,2015-01-05 17:00:00,0.7463
region1,wind,2015-01-05 18:00:00,0.227
region1,wind,2015-01-05 19:00:00,0.5393
region1,wind,2015-01-05 20:00:00,0.8388
region1,wind,2015-01-05 21:00:00,0.1416
region1,wind,2015-01-05 22:00:00,0.1284
region1,wind,2015-01-05 23:00:00,0.09
